id,summary,host_is_superhost,host_since,host_response_time,neighbourhood,reviews_per_month,property_type,beds,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price_dollars
13295386,"Private room in 2-bedroom apartment in the super fun neighborhood of Allston. It includes a queen size bed, a desk & chair, closet and plenty of storage space. Excellent location, only a 1-minute walk to Packards Corner stop on the Green Line, which takes you to the heart of Boston in 20 minutes.  Within a 15-minute walking distance there are countless restaurants, coffee shops, bars, supermarkets and pretty much anything you might need. Very close to Boston University, Fenway and Kenmore.",f,2010-10-29,within an hour,Allston-Brighton,0.45,Apartment,1,NA,NA,NA,NA,NA,NA,NA,62
4598026,"Want to stay at a large and bright room? I offer a great option! Very central, very close to Coolidge Corner, many restaurants, BU and other attractions. Safe area, right next to T-Line (Harvard Av.).",t,2013-03-09,within a few hours,Allston-Brighton,0.93,Apartment,1,95,10,9,10,10,10,10,47
4351970,"Minutes from BU, Cambridge and downtown. Electric heated fireplace, 3D TV projector, brand new queen bed, new AC, new couch and ceiling fan. Public transit right out front.  Two roommates who are friendly and respectful (and expect the same). Great local bars/restaurants. WiFi/cable access. 2nd floor corner bedroom, Fits two!",f,2013-08-10,within a day,,0.17,Apartment,1,80,9,9,9,9,8,8,99
14231514,"My place is close to Boston University, Harvard university, MIT, Allston village, International restaurants, bars, night life, Charles river. Sept 1-room is available for long term rent of 9 months minimum or 12 month max for $950 per month plus fees, signed contract",f,2015-04-02,within an hour,Allston-Brighton,NA,Apartment,1,NA,NA,NA,NA,NA,NA,NA,60
11528125,Renting my bedroom alone or the whole apartment (see my other post) while on spring break. Bed sheets will be washed before your arrival and you will have space in the closet to put your belongings. Location is really convenient.,f,2013-11-19,N/A,Allston-Brighton,0.17,Apartment,1,100,10,10,10,10,10,10,50
7797744,"My place is close to Harvard Business School, Boston University, Harvard University, Green Line, Red Line, and bus. Located in lower Allston, 5 to 10 mins walk to Harvard Business School, 15 to 20 mins walk to Harvard Square, 5 mins drive to Boston University. Bus 66, 86, and 64 is 3 min walk. I-90, Storrow drive, Memorial drive is 2 mins away.. Very Safe Area, very often run at midnight and never had any problem.",f,2014-08-06,within an hour,,2.26,House,1,96,10,9,10,9,9,10,45
9496337,"Hello! I am renting my sunny bedroom.  This is a spacious 4BR house conveniently located one block away from Harvard Innovation Lab (HBS Campus) and 2 blocks away from to several Bus Lines. Laundry unit, dishwasher & utilities included.",f,2014-03-02,within a few hours,Allston-Brighton,1.21,House,2,90,10,9,9,9,9,10,70
4294835,"This very private room is located on the lower level of the house. It has a full size bed, dresser, desk, great lighting and two large closets. There is a bath near the room. Upstairs is a large eat in kitchen, living room, laundry and extra bath.",f,2013-10-02,within a few hours,Allston-Brighton,1.88,House,1,90,9,9,9,10,9,9,60
14655187,"You’ll love my place because of private bathroom, private deck shared with a nice neighbor and newly renovated kitchen. Plenty of street parking on Cambridge St. You won't find another comfortable room as this in Brighton : ) the neighborhood has plenty of restaurants, bars and tea places. Close to 57 bus and B line. My place is good for couples, solo adventurers, and business travelers.",f,2014-11-15,within an hour,Allston-Brighton,1,House,1,100,10,10,10,10,10,10,59
5824015,This is the second and largest room of a two-bedroom apartment that is occasionally used as a guest room for friends and family. It has one double bed and is very spacious (170 sq ft / 16 sq meters).,f,2015-03-29,N/A,Allston-Brighton,NA,Apartment,1,NA,NA,NA,NA,NA,NA,NA,50
13822146,"My place is close to multiple restaurants and night life attractions including Sunset Grill & Tap, Deep Ellum, Tavern In The Square, FoMu, and Blanchard's liquor store. It is also a few steps from the BU campus. You’ll love my place because of the neighborhood, the comfy bed, and the closet. All of my clothing will not be in the space. My place is good for couples, solo adventurers, and BU students or visiting parents.",f,2015-09-01,within a day,Allston-Brighton,NA,Apartment,1,NA,NA,NA,NA,NA,NA,NA,95
13236820,"Private room in a finance guy's flat.  Your sheets will be comfy, your nights will be quiet.  Come stay in Allston's best bnb room.",t,2014-12-29,within an hour,,1.71,Apartment,1,100,10,10,10,10,9,10,59
10706413,"- Furnished bedroom in a modern three-bedroom apartment - Walking distance to green line subway and bus stops - Near BU, Harvard, BC. 20 minutes by subway to Downtown Boston - Star market (open 24/7) and many restaurants nearby",f,2015-11-23,within an hour,Allston-Brighton,3.51,Apartment,1,91,10,9,10,10,10,9,80
13685207,"Comfortable, casual chic in the heart of Allston where you're set to explore the Greater Boston Area with ease.",f,2014-02-14,within a few hours,Allston-Brighton,3,Apartment,3,93,9,9,9,10,10,10,169
5661246,"Charming private studio apartment in Brookline, Ground Level unit, has its own Bathroom, Internet, and kitchenette (refrigerator, microwave). This studio couldn't be in a better location, great location for restaurants, local shops, and public transport galore (trolley and bus). - Parking accommodation is possible. - Sheets/Towels/Shampoo are included - HDTV with Cable (HBO, etc) - Extended stay's, will have fresh linens changed every 7 days.",f,2014-02-13,within an hour,Allston-Brighton,2.13,House,1,91,9,9,10,10,9,9,120
7479725,It's in a spacious single family home with 2 bathrooms. The room has 1 queen sized bed. There is a terrarium with a small docile ball python on the dresser. We have a fully stocked kitchen that you can use and 2 friendly cats!,f,2014-07-09,N/A,Allston-Brighton,0.8,House,1,95,9,9,9,9,9,9,40
11896394,"Allston nice studio! Between Boston college and Boston  university.  For 2 person. Cute and cozy. Please try to be clean and nice.Street parking only. 2 min walk to B-line Train.  A lot of bars and cafe, whole food, bfresh and star market. Internet, kitchen bath, laundry in the basement.",f,2014-03-18,within an hour,,2.5,Apartment,2,88,9,9,9,9,10,9,105
14756029,"The apartment is located in the heart of Allston, a vibrant neighborhood buzzing with young professionals and students. Allston is known for its eclectic choice of restaurants and night life. Right next to Clear Flour Bakery, Pavement Coffeehouse, Boston University, Northeastern University, Star Market, Hong Kong Market. You’ll love my place because of the comfy, Queen size bed, the newly renovated kitchen, high ceilings, proximity to Packard's Corner T stop, and colleges! AC unit installed!",f,2015-07-09,within an hour,Allston-Brighton,NA,Apartment,1,NA,NA,NA,NA,NA,NA,NA,79
11036835,The room is the Master in a 3 room apartment with 10ft high ceilings. The room is furnished as is the entire apartment. Bathroom has a walk-in shower and full kitchen. The living room has a record player and 48in t.v. Full Kitchen with table & chairs,f,2015-02-16,N/A,Allston-Brighton,0.14,Apartment,1,100,10,10,10,10,10,10,90
13002808,"My place is close to Starbucks, Bee's Knees (A nice local cafe)& Bfresh (Organic Grocery Store). My place is just 3 minute walk to Train Station (Green Line - B) so you'll have easy commute.",f,2016-04-17,within a day,Allston-Brighton,3.61,Apartment,1,93,10,10,10,10,10,9,72
13443430,"我的房源靠近Shabu-Zen,57 station, Greenline 。因为街区、舒适的床、光照、厨房、温馨,您一定会爱上我的房源。我的房源适合孤独的冒险家和商务旅行者。",f,2016-06-09,within an hour,Allston-Brighton,NA,Apartment,1,NA,NA,NA,NA,NA,NA,NA,32
13656292,"Classic red brick at its best, this spacious 3 bed/2 bath apartment charms in a way only New England can.",f,2014-02-14,within a few hours,Allston-Brighton,NA,Apartment,3,NA,NA,NA,NA,NA,NA,NA,199
4710583,The room is on the 3rd floor of our home. There are 2 bathrooms one on the third floor and one on the second floor for your use. There is a large common area on the first floor with a fully stocked kitchen!,f,2014-07-09,N/A,Allston-Brighton,0.17,House,1,100,9,8,10,10,10,10,45
12755021,"Extended studio with full bedroom, foyer, eat-in kitchen, bathroom with clawfoot tub; located between Coolidge Corner and Brookline, neighborhood has grocery stores, Kosher bakeries and delis, coffee shops and bars. Green line T, 66 bus to Harvard.",f,2013-11-13,N/A,Allston-Brighton,0.24,House,2,80,10,8,10,10,10,8,65
13017064,"Chic, modern, and fun, this space to sleep four in the state-of-the-art Continuum building is perfect for a small group getaway to Boston. Discover Harvard from its football stadium just down the street or the famed campus itself across the river.",f,2014-02-14,within a few hours,Allston-Brighton,0.73,Condominium,2,80,10,8,8,10,10,8,179
12620315,This Duplex is a 5 minute walk from Boston University. Short walk from great local foods. There is a kitchen area on the first floor and a living room with a desk on the bottom floor. Bus #10 is 3 minutes by foot The Green line is 3 minute by foot,f,2015-05-14,N/A,Allston-Brighton,NA,Apartment,1,NA,NA,NA,NA,NA,NA,NA,60
13345701,"My place is close to Harvard Business School, Boston University, Harvard University, Green Line, Red Line, and bus. Located in lower Allston, 5 to 10 mins walk to Harvard Business School, 15 to 20 mins walk to Harvard Square, 5 mins drive to Boston University. Bus 66, 86, and 64 is 3 min walk. I-90, Storrow drive, Memorial drive is 2 mins away.. Very Safe Area, very often run at midnight and never had any problem.",f,2014-08-06,within an hour,Allston-Brighton,5.37,Apartment,1,88,10,10,10,9,9,9,80
5858133,"Over-furnished, dusty room full of fascinating trash and books. Strong coffee.",f,2012-09-05,N/A,Allston-Brighton,0.06,House,1,100,6,10,10,10,10,10,120
14443295,"You’ll love my place because of the location, sleek renovations, tons of space, and private space.  The apartment is less than a block from Commonwealth Ave., with super easy access to tons of locations including: Boston University, Boston College,  Harvard University, Coolidge Corner, Fenway Park, Paradise Rock Club, Brighton Music Hall, Hynes Convention Center, Agganis Arena, Back Bay, Downtown. My place is good for couples, solo adventurers, business travelers, and furry friends (pets)!",f,2016-08-09,within an hour,Allston-Brighton,2,Apartment,1,100,10,10,10,10,10,10,75
7395978,You will be Staying in a brand new Duplex Awesome Location - Walking distance from Bus (57-66)- Train (Green Line) - Bars- Restaurants -Shops... You will share the common area with my 2 lovely roommates from France.,f,2014-12-07,N/A,Allston-Brighton,0.22,Apartment,1,90,10,9,10,10,10,10,100
9834617,"Private room for international student/traveler, non-smoker. Allston: part of Boston near Harvard square. Bus lines, bike parking but NO car please. Must be environmentally responsible at least here: recycle, no plastic bags, conserve resources",f,2015-12-06,within a few hours,Allston-Brighton,0.22,House,1,100,10,10,10,10,9,10,45
12262803,"Fantastic Location 1 mile to green line, 1.3 miles to Harvard Sq.  1 Parking Spot Included (Off-Street) Room will have futon, television (with cable), nightstand, and internet. Clean, Shared, Bathroom Up to 2 guests. MARATHON WEEKEND!!",f,2015-04-06,N/A,Allston-Brighton,0.21,Apartment,1,100,10,10,10,10,10,10,125
9058863,"Large, private, very comfortable room, queen size bed, second floor, shared bathrooms cleaned daily, for one self-sufficient guest, non-smoker. Easy access to Harvard/MIT/Boston University by bus or bike. From Sept 1st-long term only, ONE YEAR contract or at least till mid-April",f,2015-06-09,within an hour,Allston-Brighton,NA,House,1,NA,NA,NA,NA,NA,NA,NA,50
7527677,"We are next to Harvard. Safe and quiet. Our location allows you to enjoy staying in town, and getting around easily. Charming bedroom, good for relax. Free WIFI to stay connected from home. Free Cable. Expecting to share the apt with friendly people.",f,2015-04-30,within an hour,Allston-Brighton,0.16,House,1,40,4,8,9,6,9,3,98
9110708,"Cozy 1BR, 1BA apartment in central area of Allston. Lots of sunlight. Perfect location: Boston University area, 2 mins walk to T-train, Super 88 Market, Star Market, food avenue, 8 mins drive to Harvard/ Cambridge, downtown Boston.",f,2015-04-26,N/A,,NA,Apartment,2,NA,NA,NA,NA,NA,NA,NA,109
